epoch,generator_type,ValidationStep_FakeData_KLDivergence,ValidationStep_FakeData_LogLikelihood,ValidationStep_FakeData_IsPositive,ValidationStep_FakeData_WassersteinDistance,ValidationStep_FakeData_MMDDistance,train_g_loss_epoch,d_loss,g_loss
106,classical_uniform,15.696103939643272,-11.723903179168701,0.056820512820894904,,,,,
107,quantum_samples,,,,,,,,
107,classical_normal,8.821251855956184,-5.286823974715339,-0.003925925870943401,,,,,
107,quantum_shadows,,,,,,,,
107,classical_uniform,16.009315032225388,-12.094067940345177,0.04225641016203623,,,,,
108,quantum_samples,,,,,,,,
108,classical_normal,8.650101012653774,-5.1840018961164684,0.00225925950669787,,,,,
108,quantum_shadows,,,,,,,,
108,classical_uniform,18.033883736683773,-14.115076872018667,0.026769234655568235,,,,,
109,quantum_samples,,,,,,,,
109,classical_normal,8.800948487387764,-5.462791098488702,0.003962963004596531,,,,,
109,quantum_shadows,,,,,,,,
109,classical_uniform,15.634454085276676,-11.647869880382832,0.09702564102525894,,,,,
110,quantum_samples,,,,,,,,
110,classical_normal,8.599729339281717,-5.140262424945831,0.024296295777377155,,,,,
110,quantum_shadows,,,,,,,,
110,classical_uniform,14.875351766745249,-14.103367328643799,0.14051282280482924,,,,,
111,quantum_samples,,,,,,,,
111,classical_normal,8.697576959927877,-5.241622931427425,0.006481480781480463,,,,,
111,quantum_shadows,,,,,,,,
111,classical_uniform,15.579573924724873,-11.666922936072716,0.12676922597277623,,,,,
112,quantum_samples,,,,,,,,
112,classical_normal,8.744717213842604,-5.371921552552117,0.002555555288886858,,,,,
112,quantum_shadows,,,,,,,,
112,classical_uniform,14.112523922553429,-10.301196941962608,0.1007179468153761,,,,,
113,quantum_samples,,,,,,,,
113,classical_normal,8.676596813731724,-5.1970038414001465,-0.016407408140366897,,,,,
113,quantum_shadows,,,,,,,,
113,classical_uniform,13.476676647479717,-9.638302032764141,-0.11774358955713418,,,,,
114,quantum_samples,,,,,,,,
114,classical_normal,8.773660580317179,-5.286447432306078,-0.00937037051254366,,,,,
114,quantum_shadows,,,,,,,,
114,classical_uniform,13.925032725700966,-10.035707363715538,-0.09364102501422167,,,,,
115,quantum_samples,,,,,,,,
115,classical_normal,8.671383817990622,-5.182323661115435,0.008518519000736652,,,,,
115,quantum_shadows,,,,,,,,
115,classical_uniform,18.026040150569035,-14.167887724362886,-0.06933333524144612,,,,,
116,quantum_samples,,,,,,,,
116,classical_normal,8.64661990574428,-5.354085246721904,-0.0008148147931529416,,,,,
116,quantum_shadows,,,,,,,,
116,classical_uniform,13.237065902123085,-9.490117036379301,-0.0426666670693801,,,,,
117,quantum_samples,,,,,,,,
117,classical_normal,8.699101885159811,-5.296973798010084,0.003111110689739386,,,,,
117,quantum_shadows,,,,,,,,
117,classical_uniform,10.36687889465919,-6.864373537210318,-0.06030769323786864,,,,,
118,quantum_samples,,,,,,,,
118,classical_normal,8.600577486885918,-5.214984403716193,0.01659259360490574,,,,,
118,quantum_shadows,,,,,,,,
118,classical_uniform,11.159299336946928,-7.6914472213158245,-0.07692307718277264,,,,,
119,quantum_samples,,,,,,,,
119,classical_normal,8.710571765899658,-5.301793535550435,-0.0005925926832585699,,,,,
119,quantum_shadows,,,,,,,,
119,classical_uniform,11.352506894331713,-8.013393310400156,0.07958974237911977,,,,,
120,quantum_samples,,,,,,,,
120,classical_normal,8.740607102711996,-5.256022751331329,0.005555555470184317,,,,,
120,quantum_shadows,,,,,,,,
120,classical_uniform,11.77135889346783,-8.298178911209106,0.03374358660613115,,,,,
121,quantum_samples,,,,,,,,
121,classical_normal,8.86223034063975,-5.492831435468462,0.005185185246066087,,,,,
121,quantum_shadows,,,,,,,,
121,classical_uniform,12.368410440591665,-8.81292203756479,0.008205125824763225,,,,,
122,quantum_samples,,,,,,,,
122,classical_normal,8.47324706448449,-5.050125539302826,-0.006851851797869636,,,,,
122,quantum_shadows,,,,,,,,
122,classical_uniform,11.540871913616474,-8.019213896531324,0.06964102430412403,,,,,
123,quantum_samples,,,,,,,,
123,classical_normal,8.540256381034851,-5.097414877679613,-0.0017777767821422054,,,,,
123,quantum_shadows,,,,,,,,
123,classical_uniform,10.57817503122183,-7.177820169008696,0.07661538413510872,,,,,
124,quantum_samples,,,,,,,,
124,classical_normal,8.635237243440416,-5.380590081214905,0.021037037290322285,,,,,
124,quantum_shadows,,,,,,,,
124,classical_uniform,10.839323227222149,-7.469947998340313,0.11435897540874206,,,,,
125,quantum_samples,,,,,,,,
125,classical_normal,8.453878111309475,-5.059553861618042,0.0019629625991607704,,,,,
125,quantum_shadows,,,,,,,,
125,classical_uniform,11.594674807328444,-8.2380339549138,0.12266666495885986,,,,,
126,quantum_samples,,,,,,,,
126,classical_normal,8.476360228326586,-5.023264136579302,0.0023703702285678852,,,,,
126,quantum_shadows,,,,,,,,
126,classical_uniform,13.288275535290058,-9.880147603841928,0.12584615097596094,,,,,
127,quantum_samples,,,,,,,,
127,classical_normal,8.697101169162327,-5.252006524138981,-0.009074073957486285,,,,,
127,quantum_shadows,,,,,,,,
127,classical_uniform,11.831954919374907,-8.340230171497051,0.1315897419475592,,,,,
128,quantum_samples,,,,,,,,
128,classical_normal,8.360332793659634,-4.93899640109804,-0.0005925930422058122,,,,,
128,quantum_shadows,,,,,,,,
128,classical_uniform,11.245686531066895,-7.905137392190786,0.13887179447099182,,,,,
129,quantum_samples,,,,,,,,
129,classical_normal,8.499599152141148,-5.229875048001607,-0.018407407449558377,,,,,
129,quantum_shadows,,,,,,,,
129,classical_uniform,11.044436381413387,-7.559396927173321,-0.052102565120619074,,,,,
130,quantum_samples,,,,,,,,
130,classical_normal,8.4507687886556,-4.998122447066837,0.01107407423572753,,,,,
130,quantum_shadows,,,,,,,,
130,classical_uniform,10.298972569979155,-6.981345781913171,-0.03066666662478103,,,,,
131,quantum_samples,,,,,,,,
131,classical_normal,8.416561961174011,-4.9634168479177685,-0.01574074093433511,,,,,
131,quantum_shadows,,,,,,,,
131,classical_uniform,14.54985816662128,-11.291527307950533,-0.05261538346083118,,,,,
132,quantum_samples,,,,,,,,
132,classical_normal,8.542697694566515,-5.098559465673235,0.008148148338983042,,,,,
132,quantum_shadows,,,,,,,,
132,classical_uniform,13.105300499842716,-9.890685356580294,-0.07230769341381696,,,,,
133,quantum_samples,,,,,,,,
133,classical_normal,8.412327329317728,-4.997319089041816,0.018148148923905358,,,,,
133,quantum_shadows,,,,,,,,
133,classical_uniform,10.538402484013485,-7.472908350137564,-0.07200000019600758,,,,,
134,quantum_samples,,,,,,,,
134,classical_normal,8.591761112213135,-5.2685808936754865,0.012074074281069139,,,,,
134,quantum_shadows,,,,,,,,
134,classical_uniform,10.703968084775484,-7.745977915250338,-0.13025640947027847,,,,,
135,quantum_samples,,,,,,,,
135,classical_normal,8.586365461349487,-5.276140669981639,0.005333333340887394,,,,,
135,quantum_shadows,,,,,,,,
135,classical_uniform,11.414972635415884,-8.460725142405582,-0.10656410061682646,,,,,
136,quantum_samples,,,,,,,,
136,classical_normal,8.453952285978529,-5.095770544475979,0.015629629779141396,,,,,
136,quantum_shadows,,,,,,,,
136,classical_uniform,11.850441969358004,-8.872868629602285,0.12789743307691354,,,,,
137,quantum_samples,,,,,,,,
137,classical_normal,8.917490773730808,-5.447139428721534,0.010666666209645983,,,,,
137,quantum_shadows,,,,,,,,
137,classical_uniform,12.693094968795776,-9.421502883617695,0.08892307609606248,,,,,
138,quantum_samples,,,,,,,,
138,classical_normal,8.473931471506754,-5.131760305828518,0.006370370153389458,,,,,
138,quantum_shadows,,,,,,,,
138,classical_uniform,9.80324283012977,-6.562617540359497,0.09958974042764077,,,,,
139,quantum_samples,,,,,,,,
139,classical_normal,8.4584305551317,-5.043910066286723,0.009370369898129461,,,,,
139,quantum_shadows,,,,,,,,
139,classical_uniform,10.556900978088379,-7.246019106644851,0.11661538592754649,,,,,
140,quantum_samples,,,,,,,,
140,classical_normal,8.693045192294651,-5.202832433912489,-0.0017777777781399589,,,,,
140,quantum_shadows,,,,,,,,
140,classical_uniform,10.11893367767334,-6.800182746006892,0.11107692414393219,,,,,
141,quantum_samples,,,,,,,,
141,classical_normal,8.591026928689745,-5.190798487928179,-0.009185185397250785,,,,,
141,quantum_shadows,,,,,,,,
141,classical_uniform,9.76189112663269,-6.467974974558904,0.1082051305924184,,,,,
142,quantum_samples,,,,,,,,
142,classical_normal,8.459459940592447,-5.03925856616762,-0.005555555673911133,,,,,
142,quantum_shadows,,,,,,,,
142,classical_uniform,10.421901776240421,-7.221005659836989,0.12000000283408624,,,,,
143,quantum_samples,,,,,,,,
143,classical_normal,8.379164510303074,-4.959886146916284,0.014333333732793108,,,,,
143,quantum_shadows,,,,,,,,
143,classical_uniform,11.88498093531682,-8.640449358866764,0.1286153833811673,,,,,
144,quantum_samples,,,,,,,,
144,classical_normal,8.276204731729296,-4.924943970309363,0.01174074060852743,,,,,
144,quantum_shadows,,,,,,,,
144,classical_uniform,10.663920219127949,-7.536232563165518,0.09446153693044415,,,,,
145,quantum_samples,,,,,,,,
145,classical_normal,8.287686294979519,-4.889192296399011,-0.001814814775975214,,,,,
145,quantum_shadows,,,,,,,,
145,classical_uniform,10.597974373744083,-7.6073318628164435,-0.10994871464581826,,,,,
146,quantum_samples,,,,,,,,
146,classical_normal,8.295982321103414,-4.874700586001079,-0.00851851897486658,,,,,
146,quantum_shadows,,,,,,,,
146,classical_uniform,10.056304234724779,-6.941196038172795,-0.09384615160524845,,,,,
147,quantum_samples,,,,,,,,
147,classical_normal,8.257581326696608,-4.873697062333425,-0.006444443676931162,,,,,
147,quantum_shadows,,,,,,,,
147,classical_uniform,12.941956446721004,-9.84110793700585,-0.11723076976919308,,,,,
148,quantum_samples,,,,,,,,
148,classical_normal,8.388768606715733,-4.957477192083995,-0.0007777778729279009,,,,,
148,quantum_shadows,,,,,,,,
148,classical_uniform,14.375144995175875,-11.168518213125376,-0.0989743615142428,,,,,
149,quantum_samples,,,,,,,,
149,classical_normal,8.364989015791151,-4.924738148848216,0.006666666452979876,,,,,
149,quantum_shadows,,,,,,,,
149,classical_uniform,9.912964233985313,-6.50641210262592,-0.1137435896984803,,,,,
150,quantum_samples,,,,,,,,
150,classical_normal,8.410063240263197,-5.035043610466851,-0.010629629593394283,,,,,
150,quantum_shadows,,,,,,,,
150,classical_uniform,9.96995790188129,-6.724722972282996,-0.13558974023012874,,,,,
151,quantum_samples,,,,,,,,
151,classical_normal,8.321445451842415,-4.911408265431722,0.0015555560110240346,,,,,
151,quantum_shadows,,,,,,,,
151,classical_uniform,9.939097037682167,-6.837900932018574,-0.08635897608473897,,,,,
152,quantum_samples,,,,,,,,
152,classical_normal,8.411510242356194,-5.011307418346405,0.011259259293890662,,,,,
152,quantum_shadows,,,,,,,,
152,classical_uniform,10.108547834249643,-6.880107329441951,0.09302564213374773,,,,,
153,quantum_samples,,,,,,,,
153,classical_normal,8.10660884115431,-4.731451915370093,-0.0004074069373827014,,,,,
153,quantum_shadows,,,,,,,,
153,classical_uniform,9.566688060760498,-6.324493756661048,0.10912820589370452,,,,,
154,quantum_samples,,,,,,,,
154,classical_normal,8.225779864523146,-4.857619987593757,0.006370370331246199,,,,,
154,quantum_shadows,,,,,,,,
154,classical_uniform,9.132826364957369,-5.985248914131751,0.07907692171060123,,,,,
155,quantum_samples,,,,,,,,
155,classical_normal,8.244826078414917,-4.800937586360508,-0.025333333941590454,,,,,
155,quantum_shadows,,,,,,,,
155,classical_uniform,9.188265837155855,-5.932457318672767,0.058871793674114034,,,,,
156,quantum_samples,,,,,,,,
156,classical_normal,8.209643483161926,-4.800182825989193,0.0009629628491691417,,,,,
156,quantum_shadows,,,,,,,,
156,classical_uniform,9.288851151099571,-5.979947053469145,0.050666665443434164,,,,,
157,quantum_samples,,,,,,,,
157,classical_normal,8.137354440159267,-4.721164590782589,-0.0030370375219111643,,,,,
157,quantum_shadows,,,,,,,,
157,classical_uniform,10.346229351483858,-7.072671413421631,0.07343589811800764,,,,,
158,quantum_samples,,,,,,,,
158,classical_normal,8.331106728977627,-4.863117429945204,-0.014555555073052851,,,,,
158,quantum_shadows,,,,,,,,
158,classical_uniform,9.394004528339092,-6.1339315084310675,0.08061538471911962,,,,,
159,quantum_samples,,,,,,,,
159,classical_normal,8.147475918134054,-4.752487421035767,0.0057777782074279254,,,,,
159,quantum_shadows,,,,,,,,
159,classical_uniform,9.180472997518686,-5.930982626401461,0.07312820400469579,,,,,
160,quantum_samples,,,,,,,,
160,classical_normal,8.139253377914429,-4.722962293359968,0.01055555517733511,,,,,
160,quantum_shadows,,,,,,,,
160,classical_uniform,8.971010061410757,-5.865166058907142,0.057538461298323594,,,,,
161,quantum_samples,,,,,,,,
161,classical_normal,8.286420610215929,-4.840386801295811,-0.010629629444641372,,,,,
161,quantum_shadows,,,,,,,,
161,classical_uniform,9.346996307373047,-6.348758128973154,0.062051281762810856,,,,,
162,quantum_samples,,,,,,,,
162,classical_normal,8.23744621541765,-4.780798958407508,-0.013185185522565411,,,,,
162,quantum_shadows,,,,,,,,
162,classical_uniform,9.714645642500658,-6.669326103650606,0.032307692982542977,,,,,
163,quantum_samples,,,,,,,,
163,classical_normal,8.322039074367947,-4.8754039075639515,-0.0034444442102944273,,,,,
163,quantum_shadows,,,,,,,,
163,classical_uniform,9.238997496091402,-6.175182507588313,-0.09538461610030097,,,,,
164,quantum_samples,,,,,,,,
164,classical_normal,8.31272139814165,-4.86142662498686,0.005444445026417573,,,,,
164,quantum_shadows,,,,,,,,
164,classical_uniform,10.091417165902945,-7.002059331307044,-0.10235897365670937,,,,,
165,quantum_samples,,,,,,,,
165,classical_normal,8.393217192755806,-4.912052512168884,-0.015740741167165753,,,,,
165,quantum_shadows,,,,,,,,
165,classical_uniform,18.066953108860897,-14.685023821317232,-0.09107692282682714,,,,,
166,quantum_samples,,,,,,,,
166,classical_normal,8.278722643852234,-4.884470462799072,-0.003888889146899736,,,,,
166,quantum_shadows,,,,,,,,
166,classical_uniform,12.34965702203604,-9.017632777874287,-0.08841025669915745,,,,,
167,quantum_samples,,,,,,,,
167,classical_normal,8.141449597146776,-4.768966886732313,-0.015111110474983298,,,,,
167,quantum_shadows,,,,,,,,
167,classical_uniform,9.876336391155537,-6.695050881459163,-0.09405128120516355,,,,,
168,quantum_samples,,,,,,,,
168,classical_normal,8.539917045169407,-5.358942707379659,-0.006888889329275116,,,,,
168,quantum_shadows,,,,,,,,
168,classical_uniform,9.63534556902372,-6.465106854071984,-0.08533333327907783,,,,,
169,quantum_samples,,,,,,,,
169,classical_normal,8.292739960882399,-4.950014743540022,0.014740740634604461,,,,,
169,quantum_shadows,,,,,,,,
169,classical_uniform,9.569834305689884,-6.554162135491004,-0.07866666584204023,,,,,
170,quantum_samples,,,,,,,,
170,classical_normal,8.2905156744851,-4.941086444589827,0.00303703698510718,,,,,
170,quantum_shadows,,,,,,,,
170,classical_uniform,9.05559620490441,-6.14327177634606,0.07456410282219832,,,,,
171,quantum_samples,,,,,,,,
171,classical_normal,8.167088932461208,-4.805871261490716,0.029814813906947773,,,,,
171,quantum_shadows,,,,,,,,
171,classical_uniform,8.137464468295757,-5.143828281989465,0.06430769238907558,,,,,
172,quantum_samples,,,,,,,,
172,classical_normal,8.148654023806253,-4.752675341235267,0.018333333428017795,,,,,
172,quantum_shadows,,,,,,,,
172,classical_uniform,8.921355210817778,-5.802820774225088,0.07035897378451549,,,,,
173,quantum_samples,,,,,,,,
173,classical_normal,8.000525448057386,-4.637493915028042,-0.005148147722206043,,,,,
173,quantum_shadows,,,,,,,,
173,classical_uniform,9.322251796722412,-6.191719733751738,0.050974358535873204,,,,,
174,quantum_samples,,,,,,,,
174,classical_normal,8.074129899342855,-4.6715949177742,0.018000000444266737,,,,,
174,quantum_shadows,,,,,,,,
174,classical_uniform,8.85428967842689,-5.6879694645221415,0.061128205655572504,,,,,
175,quantum_samples,,,,,,,,
175,classical_normal,8.08506899409824,-4.680243962340885,0.0023333336985497575,,,,,
175,quantum_shadows,,,,,,,,
175,classical_uniform,9.200031482256376,-6.0459755934201755,0.060205127900609605,,,,,
176,quantum_samples,,,,,,,,
176,classical_normal,8.074857102500069,-4.649792379803127,0.0028888884698972106,,,,,
176,quantum_shadows,,,,,,,,
176,classical_uniform,8.74695741213285,-5.696380413495577,0.08143589728905891,,,,,
177,quantum_samples,,,,,,,,
177,classical_normal,8.088113175498115,-4.690368632475535,0.038370370998530204,,,,,
177,quantum_shadows,,,,,,,,
177,classical_uniform,8.529144030350905,-5.491680071904109,0.060205128688651785,,,,,
178,quantum_samples,,,,,,,,
178,classical_normal,8.035544594128927,-4.654740068647596,-0.007481481155587567,,,,,
178,quantum_shadows,,,,,,,,
178,classical_uniform,8.432210262005146,-5.55412116417518,0.06287179640136085,,,,,
179,quantum_samples,,,,,,,,
179,classical_normal,8.199639015727573,-4.81789102156957,0.008555555463923762,,,,,
179,quantum_shadows,,,,,,,,
179,classical_uniform,8.309440356034498,-5.390172151418833,0.07384615374478297,,,,,
180,quantum_samples,,,,,,,,
180,classical_normal,8.069207906723022,-4.667846918106079,-0.020777777848437567,,,,,
180,quantum_shadows,,,,,,,,
180,classical_uniform,8.712174158829908,-5.703375357847947,0.0823589744977653,,,,,
181,quantum_samples,,,,,,,,
181,classical_normal,8.045865469508701,-4.687846554650201,-0.004888888868865454,,,,,
181,quantum_shadows,,,,,,,,
181,classical_uniform,8.382949425623966,-5.4581732749938965,-0.09497435842282496,,,,,
182,quantum_samples,,,,,,,,
182,classical_normal,8.17761022514767,-4.802817324797313,0.0026296303646328547,,,,,
182,quantum_shadows,,,,,,,,
182,classical_uniform,8.037969827651978,-5.011370823933528,-0.07723076870808235,,,,,
183,quantum_samples,,,,,,,,
183,classical_normal,7.99574355284373,-4.606641590595245,0.012296296350002565,,,,,
183,quantum_shadows,,,,,,,,
183,classical_uniform,10.033506430112398,-6.826931770031269,-0.1032820507669105,,,,,
184,quantum_samples,,,,,,,,
184,classical_normal,7.995092709859212,-4.607733984788259,0.009703703224658966,,,,,
184,quantum_shadows,,,,,,,,
184,classical_uniform,12.554901416485126,-9.46087725345905,-0.08225640969780776,,,,,
185,quantum_samples,,,,,,,,
185,classical_normal,8.034436384836832,-4.724922041098277,0.01874074105742491,,,,,
185,quantum_shadows,,,,,,,,
185,classical_uniform,9.025054161365215,-5.923915679638203,-0.07076923022619806,,,,,
186,quantum_samples,,,,,,,,
186,classical_normal,8.132214069366455,-4.775477475590176,0.017666666994854394,,,,,
186,quantum_shadows,,,,,,,,
186,classical_uniform,8.218765313808735,-5.112513138697698,-0.06789743574336171,,,,,
187,quantum_samples,,,,,,,,
187,classical_normal,8.164891057544285,-4.7909934586948815,-0.01255555598375698,,,,,
187,quantum_shadows,,,,,,,,
187,classical_uniform,8.439941773047813,-5.413463134032029,-0.06964102507425615,,,,,
188,quantum_samples,,,,,,,,
188,classical_normal,8.477617449230618,-5.007300125228034,-0.019407407716951437,,,,,
188,quantum_shadows,,,,,,,,
188,classical_uniform,8.220896244049072,-5.429773697486291,-0.07251281986156335,,,,,
189,quantum_samples,,,,,,,,
189,classical_normal,8.105571786562601,-4.694358209768931,-0.00022222256262062324,,,,,
189,quantum_shadows,,,,,,,,
189,classical_uniform,9.047674142397367,-6.142024443699763,0.04194871980983477,,,,,
190,quantum_samples,,,,,,,,
190,classical_normal,8.003287275632223,-4.635272363821666,-0.0112222226194313,,,,,
190,quantum_shadows,,,,,,,,
190,classical_uniform,7.674186413104717,-4.674375570737398,0.06882051321176383,,,,,
191,quantum_samples,,,,,,,,
191,classical_normal,8.073174979951647,-4.700834373633067,0.011185184839026382,,,,,
191,quantum_shadows,,,,,,,,
191,classical_uniform,8.149793844956617,-5.186571818131667,0.07343589682848407,,,,,
192,quantum_samples,,,,,,,,
192,classical_normal,8.070094148317972,-4.680959992938572,-0.007851852306716697,,,,,
192,quantum_shadows,,,,,,,,
192,classical_uniform,11.173752601330097,-8.018390031961294,0.07189743519903949,,,,,
193,quantum_samples,,,,,,,,
193,classical_normal,8.112161093287998,-4.7372715142038135,-0.0005555557759685649,,,,,
193,quantum_shadows,,,,,,,,
193,classical_uniform,10.23756217956543,-7.126408742024348,0.0830769226528131,,,,,
194,quantum_samples,,,,,,,,
194,classical_normal,8.252528813150194,-4.8426975342962475,-0.003962963091908023,,,,,
194,quantum_shadows,,,,,,,,
194,classical_uniform,8.078211344205416,-5.102412957411546,0.0680000007761499,,,,,
195,quantum_samples,,,,,,,,
195,classical_normal,8.102151486608717,-4.685100356737773,-0.008148147960633246,,,,,
195,quantum_shadows,,,,,,,,
195,classical_uniform,7.906508060602041,-5.055784005385179,0.09507692318696243,,,,,
196,quantum_samples,,,,,,,,
196,classical_normal,7.905293623606364,-4.593698766496447,0.006259259137247379,,,,,
196,quantum_shadows,,,,,,,,
196,classical_uniform,8.04929469181941,-5.0159998673659105,0.08810256310523702,,,,,
197,quantum_samples,,,,,,,,
197,classical_normal,8.059456176227993,-4.713148242897457,-0.0014444443966365522,,,,,
197,quantum_shadows,,,,,,,,
197,classical_uniform,8.32820910673875,-5.234216396625225,0.07774359016464306,,,,,
198,quantum_samples,,,,,,,,
198,classical_normal,7.901431414816114,-4.58345627784729,0.012185185381288951,,,,,
198,quantum_shadows,,,,,,,,
198,classical_uniform,8.100066845233624,-5.270938029656043,0.06461538521286386,,,,,
199,quantum_samples,,,,,,,,
199,classical_normal,7.964024464289348,-4.603234357304043,-0.004148147932331388,,,,,
199,quantum_shadows,,,,,,,,
199,classical_uniform,8.097337869497446,-5.190313339233398,0.08030769209234187,,,,,
200,quantum_samples,,,,,,,,
200,classical_normal,6.983920955657959,-4.255127795537313,-0.016711111242572466,,,,,
200,quantum_shadows,,,,,,,,
200,classical_uniform,8.610336193671593,-5.62669038772583,-0.04974358926455562,,,,,
201,quantum_samples,,,,,,,,
201,classical_normal,7.173976389567057,-4.384528398513794,0.01688888988768061,,,,,
201,quantum_shadows,,,,,,,,
201,classical_uniform,7.654582977294922,-4.671736112007728,-0.065846154322991,,,,,
202,quantum_samples,,,,,,,,
202,classical_normal,7.1437170028686525,-4.404040273030599,-0.029599999667455752,,,,,
202,quantum_shadows,,,,,,,,
202,classical_uniform,11.006017501537617,-7.941347177212055,-0.09148717970133591,,,,,
203,quantum_samples,,,,,,,,
203,classical_normal,7.182719898223877,-4.437334807713826,0.02426666719838977,,,,,
203,quantum_shadows,,,,,,,,
203,classical_uniform,15.881608779613789,-12.692872029084425,-0.07702564204541537,,,,,
204,quantum_samples,,,,,,,,
204,classical_normal,7.199724992116292,-4.44114990234375,-0.02435555544992288,,,,,
204,quantum_shadows,,,,,,,,
204,classical_uniform,9.623230970822847,-6.6241885515359735,-0.0738461549537113,,,,,
205,quantum_samples,,,,,,,,
205,classical_normal,7.309862422943115,-4.546312681833903,0.04799999929964542,,,,,
205,quantum_shadows,,,,,,,,
205,classical_uniform,7.847814688315759,-4.757323411794809,-0.0775384612214298,,,,,
206,quantum_samples,,,,,,,,
206,classical_normal,7.017384847005208,-4.25997740427653,0.023466665064916015,,,,,
206,quantum_shadows,,,,,,,,
206,classical_uniform,8.238776683807373,-5.170863041510949,-0.08697435900998804,,,,,
207,quantum_samples,,,,,,,,
207,classical_normal,7.181290785471599,-4.454351361592611,-0.016800000650497773,,,,,
207,quantum_shadows,,,,,,,,
207,classical_uniform,8.812326137836163,-5.99527305823106,-0.08707692345174459,,,,,
208,quantum_samples,,,,,,,,
208,classical_normal,7.275863838195801,-4.471437199910482,-0.017777778021991254,,,,,
208,quantum_shadows,,,,,,,,
208,classical_uniform,8.64735379585853,-5.7214833589700556,0.06441025607861005,,,,,
209,quantum_samples,,,,,,,,
209,classical_normal,7.773325188954671,-4.862067413330078,-0.0068444455973804,,,,,
209,quantum_shadows,,,,,,,,
209,classical_uniform,8.109600067138672,-5.068103735263531,0.06010256571551928,,,,,
210,quantum_samples,,,,,,,,
210,classical_normal,7.074890740712484,-4.271142943700155,0.015377778195155163,,,,,
210,quantum_shadows,,,,,,,,
210,classical_uniform,8.34001902433542,-5.253857337511503,0.08430769267635277,,,,,
211,quantum_samples,,,,,,,,
211,classical_normal,7.063497924804688,-4.324741951624552,-0.002311110473237932,,,,,
211,quantum_shadows,,,,,,,,
211,classical_uniform,8.683708777794472,-5.451430559158325,0.087282052430778,,,,,
212,quantum_samples,,,,,,,,
212,classical_normal,7.247334416707357,-4.447348403930664,-0.0072888891523083055,,,,,
212,quantum_shadows,,,,,,,,
212,classical_uniform,8.453669144557072,-5.330583865825947,0.08317948734531036,,,,,
213,quantum_samples,,,,,,,,
213,classical_normal,7.295776716868082,-4.535153754552206,-0.008533333785211046,,,,,
213,quantum_shadows,,,,,,,,
213,classical_uniform,7.593649295660166,-4.6425643517420845,0.07917948708368036,,,,,
214,quantum_samples,,,,,,,,
214,classical_normal,7.319209384918213,-4.50972728729248,-0.007733333172897498,,,,,
214,quantum_shadows,,,,,,,,
214,classical_uniform,7.734047174453735,-4.7462663650512695,0.10666666545260411,,,,,
215,quantum_samples,,,,,,,,
215,classical_normal,7.4388428370157875,-4.608670457204183,0.005422222606527308,,,,,
215,quantum_shadows,,,,,,,,
215,classical_uniform,7.586590436788706,-4.569081123058613,0.09025641154641142,,,,,
216,quantum_samples,,,,,,,,
216,classical_normal,7.488447570800782,-4.643518098195394,0.0076444447661439575,,,,,
216,quantum_shadows,,,,,,,,
216,classical_uniform,7.416962788655208,-4.383582463631263,0.06133333378686355,,,,,
217,quantum_samples,,,,,,,,
217,classical_normal,7.45475746790568,-4.629385312398274,0.0044444448004166285,,,,,
217,quantum_shadows,,,,,,,,
217,classical_uniform,7.742069996320284,-4.776219679759099,0.07446153838044176,,,,,
218,quantum_samples,,,,,,,,
218,classical_normal,7.65839630762736,-4.779911263783773,-0.007111109793186188,,,,,
218,quantum_shadows,,,,,,,,
218,classical_uniform,7.624404980586125,-4.6939912209144,0.08923076942133215,,,,,
219,quantum_samples,,,,,,,,
219,classical_normal,7.545932737986247,-4.752968613306681,0.04462222158908844,,,,,
219,quantum_shadows,,,,,,,,
219,classical_uniform,8.596227095677303,-5.595480900544387,0.06523076982165758,,,,,
220,quantum_samples,,,,,,,,
220,classical_normal,7.6227803230285645,-4.789071766535441,-0.004977778593699137,,,,,
220,quantum_shadows,,,,,,,,
220,classical_uniform,9.393479824066162,-6.608194846373338,0.14369230810552835,,,,,
221,quantum_samples,,,,,,,,
221,classical_normal,7.218343766530355,-4.4080939133962,0.03564444395403067,,,,,
221,quantum_shadows,,,,,,,,
221,classical_uniform,7.1192055848928595,-4.288094557248629,-0.0018461539696615476,,,,,
222,quantum_samples,,,,,,,,
222,classical_normal,7.125209204355875,-4.343063751856486,0.003377777612250721,,,,,
222,quantum_shadows,,,,,,,,
222,classical_uniform,9.946972663585957,-6.922019041501558,-0.07835897473761669,,,,,
223,quantum_samples,,,,,,,,
223,classical_normal,7.298488934834798,-4.51055334409078,0.04026666656136513,,,,,
223,quantum_shadows,,,,,,,,
223,classical_uniform,15.215602214519794,-12.168584951987633,-0.15302564058667764,,,,,
224,quantum_samples,,,,,,,,
224,classical_normal,7.117168235778808,-4.296988391876221,0.03217777881460885,,,,,
224,quantum_shadows,,,,,,,,
224,classical_uniform,10.284733772277832,-7.319916725158691,-0.147897435996968,,,,,
225,quantum_samples,,,,,,,,
225,classical_normal,7.2138351122538245,-4.433283567428589,0.001688889010498921,,,,,
225,quantum_shadows,,,,,,,,
225,classical_uniform,8.221060551129854,-5.290318874212412,-0.15107692276629117,,,,,
226,quantum_samples,,,,,,,,
226,classical_normal,7.037770207722982,-4.248321453730266,0.06035555514196555,,,,,
226,quantum_shadows,,,,,,,,
226,classical_uniform,9.540313097146841,-6.629380519573505,-0.08287179472450264,,,,,
